channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UC1519-d1jzGiL1MPTxEdtSA,八重沢なとり / Yaezawa Natori,Yaezawa Natori,.LIVE,INACTIVE,103000,580,https://yt3.ggpht.com/ytc/AKedOLRK4UXdpZB6gPsU9IjIavEYMIjln2NGVM1aWJ20tg=s800-c-k-c0x00ffffff-no-rj
UC5nfcGkOAm3JwfPvJvzplHg,北上双葉,Kitakami Futaba,.LIVE,INACTIVE,107000,239,https://yt3.ggpht.com/ytc/AKedOLQ2YdXj8ql-dHHoYKzkrT1TsfHrZKDOrdPPt494-g=s800-c-k-c0x00ffffff-no-rj
UC6oW4FXETgEGOFTxWmI2h5Q,Noor【NIJISANJI IN】,Noor,Nijisanji,INACTIVE,60500,128,https://yt3.ggpht.com/ytc/AKedOLRQKliJiQCR-ZA-WrLEcI6w7mCQgAr0K0P5raSN=s800-c-k-c0x00ffffff-no-rj
UC7sCsZhTcDpeCbjG58hxMJw,葉快ちゃんねる,You,Emoechi,INACTIVE,12600,37,https://yt3.ggpht.com/ytc/AKedOLRGNMRieJsHVLS23x6RMiQUET4ynlj-gD56MQ5-FQ=s800-c-k-c0x00ffffff-no-rj
UC7VqT2rLOpVH6LmZsMbNyPg,Mimi ch. 黒兎みみ,Kuroto Mimi,Emoechi,INACTIVE,19800,69,https://yt3.ggpht.com/ytc/AKedOLQnUb8Y0hJlT7eb2qLxPFXm-8rdxUkqjKkncIAo=s800-c-k-c0x00ffffff-no-rj
UC_a1ZYZ8ZTXpjg9xUY9sj8w,鈴原るる【にじさんじ所属】,Suzuhara Lulu,Nijisanji,INACTIVE,578000,615,https://yt3.ggpht.com/ytc/AKedOLTm71rugiE9byhIy4VIprn3k63IXNPDPYwMCVeb=s800-c-k-c0x00ffffff-no-rj
UC_aB_-PHLFHiP61djM0oOiQ,Aadya【NIJISANJI IN】,Aadya,Nijisanji,INACTIVE,15100,177,https://yt3.ggpht.com/ytc/AKedOLS3t241JXQ2rMpNg5D1buHnnQqOpBWn0-ke3fks=s800-c-k-c0x00ffffff-no-rj
UCaFhsCKSSS821N-EcWmPkUQ,磁富モノエ-Jitomi Monoe-:活動終了,Jitomi Monoe,VOMS,INACTIVE,102000,0,https://yt3.ggpht.com/ytc/AKedOLR03BfVW2b-w7-8GoDkUo0kmozAzzOX9EYZcJQm=s800-c-k-c0x00ffffff-no-rj
UCBsPgdseCIJXKr1i2flmWYQ,Canal Ch.水久良かなる,Mizukura Canal,Axel-V,INACTIVE,6400,17,https://yt3.ggpht.com/pk2AtR0O8JRYipZhvKIGQNPS2CVKwahcARcjuRo68D8b1qHIaS2Ryv3oJMfKdN8qxKZRepNLZQ=s800-c-k-c0x00ffffff-no-rj
UCEzsociuFqVwgZuMaZqaCsg,Kira Ch. 鏡見キラ,Kagami Kira,Hololive,INACTIVE,75100,95,https://yt3.ggpht.com/ytc/AKedOLSlv5sku0umxqGTUZnfX4c89WKyIQmlsjNqI4Yd=s800-c-k-c0x00ffffff-no-rj
UCFGc2HPJyNXCa61ipu2Tnbw,天瑠璃ちぇろ / Lapis Cielo,Lapis Cielo,Independents,INACTIVE,42500,547,https://yt3.ggpht.com/ytc/AKedOLSWC8jZ8qgmY0FFHuJm4vvKmL2ti6i3ohXX1mXt=s800-c-k-c0x00ffffff-no-rj
UC_FqH-6GpFosu_P0ApjqW5A,Kirihime Ria Ch. 切姫りあ,Kirihime Ria,Tsunderia,INACTIVE,7330,0,https://yt3.ggpht.com/ytc/AAUvwngpIiJ6QbGCYM5ssn2ioG79mM8lPAxN8E9L4Rfr=s800-c-k-c0x00ffffff-no-rj
UCG4G2KAOm8Ny8dfcekbSdWw,ふじゆかch,Fujimiya Yukari,Emoechi,INACTIVE,51600,48,https://yt3.ggpht.com/ytc/AKedOLT1Q4hqX2KM9ZB0Dm5NK7UkUFgM2omRnljh4Uag0g=s800-c-k-c0x00ffffff-no-rj
UCgNVXGlZIFK96XdEY20sVjg,Civia Ch.,Civia,Hololive,INACTIVE,56400,0,https://yt3.ggpht.com/ytc/AKedOLQ9BLV8NALtc_u9Ksfpr6aU1PVhe7bPk2hWiaFd=s800-c-k-c0x00ffffff-no-rj
UCgZuwn-O7Szh9cAgHqJ6vjw,Aloe Ch.魔乃アロエ,Mano Aloe,Hololive,INACTIVE,233000,0,https://yt3.ggpht.com/ytc/AKedOLQrOCnY-irlOXci6qiTqOz_nPm0F6_nSNh3QwsJ=s800-c-k-c0x00ffffff-no-rj
UCHKJMmZJjLpkjZDPp_miSzg,セフィラ・スゥ,Sephira Su,Independents,INACTIVE,55900,0,https://yt3.ggpht.com/ytc/AAUvwnj2pHPqyzZk0aCPMOrnyt_7xNCqxBu8c-vsw_jx=s800-c-k-c0x00ffffff-no-rj
UCiBXVFuA-IPRrmb9r5cTT2w,LOLO Ch.,LOLO,Independents,INACTIVE,49600,0,https://yt3.ggpht.com/DM6IMw93CygBdjDEm7UfPWCByKXtR84rd2BoDbvsw4ILR5PmKp9F-JJFnSLTM0HxTiCJ1Ne4RA=s800-c-k-c0x00ffffff-no-rj
UCiGcHHHT3kBB1IGOrv7f3qQ,金剛いろは,Kongou Iroha,.LIVE,INACTIVE,100000,137,https://yt3.ggpht.com/ytc/AKedOLRt_gOfL_ogMOoTMs1ydJOVxgr-TCZZjBqb-MeSqw=s800-c-k-c0x00ffffff-no-rj
UCjGE11ZnF0JSR8egVAwh-3A,신유야 / Yuya Shin 【NIJISANJI KR】,Shin Yuya,Nijisanji,INACTIVE,115000,229,https://yt3.ggpht.com/XWY4vLt9fyuC69efApfzh0bJpJaq-c8HX2qCIgEavYgc8_wg_wM5dEhdd3PfatSQfqQVymXu-g=s800-c-k-c0x00ffffff-no-rj
UCl_gCybOJRIgOXw6Qb4qJzQ,Rushia Ch. 潤羽るしあ,Uruha Rushia,Hololive,INACTIVE,1600000,453,https://yt3.ggpht.com/ytc/AKedOLS1vIibOCM-xhRmT2qAwQca_hVTz8OnW9c-S9rbJA=s800-c-k-c0x00ffffff-no-rj
UClhlWfVDhADW_OcKipHBn1Q,えもえち　杏,An Otonashi,Emoechi,INACTIVE,0,1,https://yt3.ggpht.com/9U-NDRuzKHjwU0kJrXeuqvAj57AsoEkap_W2xIO8H0YJfv0_-S4I_UhZIhoeS1yTogk8Jw4VIFM=s800-c-k-c0x00ffffff-no-rj
UCLpYMk5h1bq8_GAFVBgXhPQ,《IzumoKasumi》Project channel【にじさんじ】,Izumo Kasumi,Nijisanji,INACTIVE,113000,104,https://yt3.ggpht.com/ytc/AKedOLTaNfJr0bMx0XuO73kjtueX8krkjo-ONDVSuEj-LA=s800-c-k-c0x00ffffff-no-rj
UCmM5LprTu6-mSlIiRNkiXYg,木曽あずき,Kiso Azuki,.LIVE,INACTIVE,61200,38,https://yt3.ggpht.com/ytc/AKedOLSpLIPS6kX6RLeuz431p20w3GHnbFtZzLICZvpY=s800-c-k-c0x00ffffff-no-rj
UCmssHxtaJAxIvje7LTHoKiw,黒音よみ【活動終了】,Kurone Yomi,ReAcT,INACTIVE,25200,13,https://yt3.ggpht.com/ytc/AKedOLTKGr3a2lK10m7G-3lHxTpd_s-OWGKtUcpwsC-1Lg=s800-c-k-c0x00ffffff-no-rj
UCNvi3ieS0g72WsXYlfVPrSA,Reina Official,Yuzuki Reina,Emoechi,INACTIVE,187000,24,https://yt3.ggpht.com/ytc/AKedOLTb5xuh4dNUU9JDTFqFbbrYRu4aght7kwDlweFXQA=s800-c-k-c0x00ffffff-no-rj
UCReYPHLeFKv-0wYgX6F2Zhw,出雲めぐるちゃんねる【活動終了】,Izumo Meguru,ReAcT,INACTIVE,6920,6,https://yt3.ggpht.com/jTSmAMwGrsMya46HL0sybsx2wkqMEdCTc7ZlC4f9V7xybUbdzM_PF83teL4BKAQ-djhha8zxtQ=s800-c-k-c0x00ffffff-no-rj
UCsehvfwaWF6nWuFnXI0AqZQ,Kaoru Ch.月下カオル,Tsukishita Kaoru,Hololive,INACTIVE,39800,0,https://yt3.ggpht.com/ytc/AKedOLQrY9o5NRMtXpH3FJAqDHAZUAaLSQF30rG39h61=s800-c-k-c0x00ffffff-no-rj
UCufQu4q65z63IgE4cfKs1BQ,語部紡,Kataribe Tsumugu,Nijisanji,INACTIVE,68400,3,https://yt3.ggpht.com/ytc/AKedOLRszhb3NA8mojapmCQ_TnGlbYv0k8ycmAdBBE2hIQ=s800-c-k-c0x00ffffff-no-rj
UC_-vS9T3_X52HWMhIBsHouw,Anya Ch. アニャパンダリア,Anya Pandaria,Atelier Live,INACTIVE,17000,90,https://yt3.ggpht.com/bduRhb7MlvFIfo1-t4nereeHeCFRFZgDw2kdTwnBIyl18lmzWjxoxQEnsJ_UtxN7vox37Asl=s800-c-k-c0x00ffffff-no-rj
UCwBMSUVMvck6EaBD0f1tHsQ,Why am I me ?,Tsudurime Higasa,Chukorara,INACTIVE,6090,0,https://yt3.ggpht.com/ytc/AAUvwnhuQY-HFKQyvFqbyYP_gnbFJSfCl2QI8zKUCSmg=s800-c-k-c0x00ffffff-no-rj
UCwQ9Uv-m8xkE5PzRc7Bqx3Q,御伽原 江良 / Otogibara Era【にじさんじ】,Otogibara Era,Nijisanji,INACTIVE,524000,0,https://yt3.ggpht.com/ytc/AAUvwnhcHfAzqLqtNsiWLHfG9Fy20jicdIpahWOCozZPLg=s800-c-k-c0x00ffffff-no-rj
UCX2Sm8SGWTUOyCizgrzadXA,綺羅星ウタ/ウタちゃんねる,Kirahoshi Uta,ReAcT,INACTIVE,27500,155,https://yt3.ggpht.com/ytc/AKedOLR0hyPCdQHkBLu-zsmJs1A5XNcPtlMEUIvEIxns=s800-c-k-c0x00ffffff-no-rj
UCzMAP-oh5-pC8j6RlCPf26w,위피 / Wiffy 【NIJISANJI KR】,Wiffy,Nijisanji,INACTIVE,8540,14,https://yt3.ggpht.com/ytc/AKedOLT8mHyA-Kz_bucYqJ4ft8PBEkuvD3gIeW1d9IqD=s800-c-k-c0x00ffffff-no-rj
UCBe_jjkUHhVNAj46bukAbJA,Koto Miyuri Ch. / 琴みゆり【卒業】,Koto Miyuri,ReAcT,INACTIVE,27600,76,https://yt3.ggpht.com/vmU6KNK6O5CGdCeF_Rj4bi2tsfc4CF5y9NB7GDhYwF3gzBuDHbLImoZjJgI5MGn2KrWXsEas=s800-c-k-c0x00ffffff-no-rj
UCGKgJ4MtJ1coi6tWJUfnsQA,Suzaku Ch. 薬師寺朱雀,Yukushiji Suzaku,Hololive,INACTIVE,9320,0,https://yt3.ggpht.com/ytc/AKedOLTIjCp0zldrLTW5HuFZFzhRxE9c9bxHfM-WCR4=s800-c-k-c0x00ffffff-no-rj
UCS9uQI-jC3DE0L4IpXyvr6w,Coco Ch. 桐生ココ,Kiryu Coco,Hololive,INACTIVE,1440000,788,https://yt3.ggpht.com/ytc/AKedOLQUA2htopp_nUXZScvJvh17wlOhSvcjAc-L75meCg=s800-c-k-c0x00ffffff-no-rj
UC3e37Zv08ZpnGyjzZpqzuLA,Yogarun Ch. 鳴尺よがる,Nakishaku Yogaru,Unreal Night Girls,INACTIVE,54900,318,https://yt3.ggpht.com/tdpnj9hxrGkYSIL5ctNgBhQMddPUf4feTvHpNKkXl-UWZfFCVY2Dxyz8uy_j8pQM4DFOT6y9K0U=s800-c-k-c0x00ffffff-no-rj
UCcD_EdnJcOjJMohDn435D3w,- Yuki Shirane -白音ゆきちゃんねる,Shirane Yuki,ReAcT,INACTIVE,27100,16,https://yt3.ggpht.com/aVmtdNZHACD_R4pasyRV-a-dglnDZWGt_xvH6QGtKKhmGq2klXTLhr06IMzug6HeeBrgRoKkoA=s800-c-k-c0x00ffffff-no-rj
UCf6J4I7NwMXtuIU8YZKAjCA,Kohaku Ch / 唯牙コハク,Yuiga Kohaku,ReAcT,INACTIVE,11500,21,https://yt3.ggpht.com/ytc/AKedOLRhZ49b0vo3tex89Zv3VSh7BT7x12H3nhpMIgA4=s800-c-k-c0x00ffffff-no-rj
UCH11P1Hq4PXdznyw1Hhr3qw,夢乃リリスYumeno Lilith,Yumeno Lilith,Nori Pro,INACTIVE,110000,0,https://yt3.ggpht.com/ytc/AKedOLSdW_GPHYGcmCm2VuG_MP3_BMY0GoSoN8tpHemV=s800-c-k-c0x00ffffff-no-rj
UCkvYfE6_lEmstu6GoqPUOZQ,Hana Flores Ch. ハナ・フローレス,Hana Flores,Production Kawaii,INACTIVE,10600,54,https://yt3.ggpht.com/ytc/AKedOLR2AfC0NyUCiDVvcnNR_FGT6FctIs0_C7LcUNE=s800-c-k-c0x00ffffff-no-rj
UCo54dcvExskwhUZQ8KbidhQ,枕ちお / CHIO Ch.,Makura Chio,Unreal Night Girls,INACTIVE,27200,251,https://yt3.ggpht.com/8YCzgw2X51g2_Mdd4rwvE8dvMZSYcF-AKaizAJQruruGUHb88E7RkjaRpgMGLXx0I5YWthVFPA=s800-c-k-c0x00ffffff-no-rj
UCpBCiBjOoZanFhj-49LgcDg,碧那アイル -AilChannel-,Hekina Airu,ReAcT,INACTIVE,6400,199,https://yt3.ggpht.com/xhF9d7s1HItllLDgcyk78UP80fY7AENc7HuwWFT4IJ4aJUxm4QkN4WoApbR0EAPKSQF2iAt1eA=s800-c-k-c0x00ffffff-no-rj
UCt0F29rrrkOU5Vu2gyYgrBA,Yukari Ch / 皇噛ユカリ【METEO】,Kogami Yukari,ReAcT,INACTIVE,31300,24,https://yt3.ggpht.com/ytc/AKedOLTp52Kma1PtVl1v91VQERQl-huJEsM94ieOSMij=s800-c-k-c0x00ffffff-no-rj
UCyTw66xE5YkeTL2YduA69QQ,みみみch / 湊音みなみ,Minato Minami,ReAcT,INACTIVE,8180,352,https://yt3.ggpht.com/ytc/AKedOLRx16TqMb9zMXCJU4hVDqh9MoDHUupJBygczI58=s800-c-k-c0x00ffffff-no-rj
UC01gb86Qdlkh23Nqk3A1OLQ,ゆるりめぐ-Yururi Megu-,Yururi Megu,Independents,,19700,279,https://yt3.ggpht.com/ytc/AKedOLQnlkorhx7LnzzWP6NsPYJfBHS19WrO1cDQh-zsHg=s800-c-k-c0x00ffffff-no-rj
UC04QM30wwa0qMs101Mwz29w,天曰ひよ-HiyoAmai-,Amai Hiyo,Independents,,67400,936,https://yt3.ggpht.com/IKsXWjOduPl3Llfb3SO6nFU6AmyaX7EyW6ArZ4kuBUvx4PxOk96Z8GFykNn-MzErob7JPD8isg=s800-c-k-c0x00ffffff-no-rj
UC0e6zo8oX6ISSBjPaSZsjeA,懲役太郎チャンネル,Choueki Tarou,Independents,,413000,860,https://yt3.ggpht.com/fOOjnAcpiXk9CXdgflZqzVh49LzKNYnDqbCUjJSCd9cYvi8rbjTCIsGppIsbzfbXsVWh9w3Mkg=s800-c-k-c0x00ffffff-no-rj
UC0lIq8G4LgDPlXsDmYSUExw,椎名 菜羽／nano ch.,Shiina Nanoha,Independents,,22800,175,https://yt3.ggpht.com/6_CbcifRcBwpdYJ7ey9g-BdShx9NNEdwmTmMtBKyDtYqKNwjZxZKYSmmTZ-l4U6HjUUmFZHjIfY=s800-c-k-c0x00ffffff-no-rj
UC0O0-Th0plo8YADhx71eO5g,Kuuki Tsuki 【Virtunix】,Kuuki Tsuki,Independents,,45700,41,https://yt3.ggpht.com/UgJzz2-VL4TamHnVgLak7tapI0PCqe2b-NokyRVUhOz4RCWS3ZojwCcumeYcl5xuYa-k4cyt=s800-c-k-c0x00ffffff-no-rj
UC0Qt-ycVvKBcP5J_Xz44zTg,江戸レナ Edo Lena,Edo Lena,Independents,,26500,162,https://yt3.ggpht.com/ZKecyBXn5XXblACZemN_Gb5aPieg6872Xz3ARluYlS_0AplLmadjgarL9zoAVmnNSiB79oeZSA=s800-c-k-c0x00ffffff-no-rj
UC0QzO6nK1cEDZvJSt2769Zw,デラとハドウ,Deratohadou,Independents,,11000,96,https://yt3.ggpht.com/ytc/AKedOLTcOhJXAcgX_bKubxezMwEIC02rIA4cq2NnXtvIug=s800-c-k-c0x00ffffff-no-rj
UC0RVF3KPjfS7WnH2xbpqghA,Mel Ch. オグリメル,Oguri Mel,Hoshimeguri Gakuen,,61300,322,https://yt3.ggpht.com/r6KSowiQopuomnnCPwzL_cwIKBVXNgYh_ez-34dIXsWYXv6IrjsRkPhpQdr5Jh9jIdluyZQ6Rw=s800-c-k-c0x00ffffff-no-rj
UC0u_-3zgLkSYpQOxlBi-5Ng,USAGIHIME CLUB.兔姬,Usagi Hime,Independents,,47800,284,https://yt3.ggpht.com/VfsVAqW-nG-7yBySCQ0UPngz67ZnDeCJhDenbrgJ0RtrcH54f-QbSFt21iiS8-oqoMPOAdwcRQ=s800-c-k-c0x00ffffff-no-rj
UC16P6nSFhimmcjQKrdOx2IQ,瀬兎一也/SetoKazuya,Kazuya Seto,Independents,,152000,136,https://yt3.ggpht.com/fPhhaFBWxzQaY7GMidkFChR4BhWD44xZFGy1NRyIFoXJ14eNze1yZjXYuqr8mzBryEZNF35jvw=s800-c-k-c0x00ffffff-no-rj
UC18VFVHU39UjKn3dr9sVEKA,ミトゥン【Mitwun】,Mitwun Ch,Independents,,56700,270,https://yt3.ggpht.com/Acc9s5Lg4wLwbp6o3SAFTXkTrvsdKyaD8nwh-y3f-FufnEc_pNMH0v4YyKnKm98mzhQK-7xKEA=s800-c-k-c0x00ffffff-no-rj
UC1AwHzhQtt6sOJND9MVe0zg,Shumi Shumikea,Shumi Shumikea,Independents,,110000,89,https://yt3.ggpht.com/RCNuctmxIVNBJeHYKXg7Q7zYvTOyC5opAML90N672jCj3MnGlxJ74C1sZBX_0D3oO-uh0gs0WQ=s800-c-k-c0x00ffffff-no-rj
UC1cExET9xoWSO9iSnRsW_1Q,Michiru Ch. 紫翠みちる,Shisui Michiru,Phase Connect,,7270,207,https://yt3.ggpht.com/Z7l7b-W6ygHf9H584Gn-gCpFm6qSua2MJYpSUzyU13ofdJsEXI6qPY4z239Id0Os5F5JT2CVrg=s800-c-k-c0x00ffffff-no-rj
UC1EB8moGYdkoZQfWHjh7Ivw,ぽんぽこちゃんねる,Ponpoko-chan,Independents,,288000,1032,https://yt3.ggpht.com/ytc/AKedOLS7t-mmd3uflYzbUzMwPOvQc-Cv4q18GmhxVuOBrA=s800-c-k-c0x00ffffff-no-rj
UC1JuhRTsFgZvi2ie2dTUxbg,みかんとボーカルノート,Mikan and the VocalNote,Independents,,28700,197,https://yt3.ggpht.com/ytc/AKedOLQVTtSDgM_NEVhl1ScRyzZb5ncaJSotjMMUq9tN=s800-c-k-c0x00ffffff-no-rj
UC1qGKZnAnIc1wgRDOT2IOtg,Lam,Lamuril,Independents,,4620,22,https://yt3.ggpht.com/3l7l6SlRqyd_jy2VyBBR43uQ0raMk3jibmaJoX8olghmImVOX2a4xduJGb2sep1ZE-M9dSwl6w=s800-c-k-c0x00ffffff-no-rj
UC1ucgoC_sGww_Euu5iMqpQw,Ririsya Music,Ririsya,Independents,,65300,135,https://yt3.ggpht.com/ytc/AKedOLRRthMQ75EuWCRmhrANEXCGZ8qYjtMf1eI3ljGl=s800-c-k-c0x00ffffff-no-rj
UC1yoRdFoFJaCY-AGfD9W0wQ,Projekt Melody,Projekt Melody,VShojo,,559000,149,https://yt3.ggpht.com/ytc/AKedOLQUuk4uc-wTx3S7t11YdDmOMaY9CmsjOIqFwXHS=s800-c-k-c0x00ffffff-no-rj
UC22BVlBsZc6ta3Dqz75NU6Q,ぽちまる:POCHI-GOYA channel,Iida Pochi,Independents,,204000,336,https://yt3.ggpht.com/ytc/AKedOLTQgr7qlDG11tgi1eCM1xawXiQD9eP2_dN3NOTQ=s800-c-k-c0x00ffffff-no-rj
UC25e5qEqvVaG_VKrkTmJBmw,Lucene Ch.,Lucene,Polygon,,47600,374,https://yt3.ggpht.com/BicVospD-UbSY5EeKVwo-A9pUd-ihfpyk6WS1gDDL-lSHmsEpVbePbx1bIdSdZhiHUON64HYtcI=s800-c-k-c0x00ffffff-no-rj
UC2c8dQYdDadn7tmK_d7o-HQ,米プリンセスチャンネル,Mai Princess,Independents,,46800,438,https://yt3.ggpht.com/ytc/AKedOLR8gx5fsR0GlQ93vhJ4qU1a35tAbsqhbx7cqIsY=s800-c-k-c0x00ffffff-no-rj
UC2dJpxRY3LdQMasgyxPpQ3g,ダヴィ・アートマン【あらと安里チャンネル】,Davi Artman,Independents,,50300,118,https://yt3.ggpht.com/ytc/AKedOLSeCXHTky0JCpIhvTDX5WOR7ESP26yItnG9f2_13g=s800-c-k-c0x00ffffff-no-rj
UC2gPbOjo_NM2QeroArW8Yeg,Namiji Freesia Ch. ナミジ・フリージア【kawaii】,Namiji Freesia,Production Kawaii,,11200,109,https://yt3.ggpht.com/Tah6tVxI0D5nVKBIKjaPKY57zl3GRa1VWnxBhRbgmwQq-oP0qPaWy41S3rqmiTImLDWnBlUdSg=s800-c-k-c0x00ffffff-no-rj
UC2jE-0qpoGOYaxow3mMXR2Q,Apricot the Lich Twitch Archive,Apricot the Lich Twitch Archive,VShojo,,116000,37,https://yt3.ggpht.com/ytc/AKedOLR3vDgjDXi0nHGYkjNS8DwhbLR0QT5FclixQ_92=s800-c-k-c0x00ffffff-no-rj
UC2JWNoJJ8MRZkgINm2IhH7Q,朝陽にいな / Nina Ch.,Asahi Nina,Independents,,33100,803,https://yt3.ggpht.com/ytc/AKedOLRBqgiUkoIUxCvWOGVu99IkieiXOxmnuiBZDo9v=s800-c-k-c0x00ffffff-no-rj
UC2L0MeiLsfJf4rH_xTVteDw,♡Necoma Ch.♡猫羽かりん 【けもりふ】,Nekoma Karin,KEMOMIMI REFLE,,123000,113,https://yt3.ggpht.com/Yvf_hY5jqgmpOP8pxfr7oxwwT7VDFARHnL4Wi7tXuRd7flHYYRUocB4iXn-6DJyR4EHXehoyqfw=s800-c-k-c0x00ffffff-no-rj
UC2pgR5ymUSD9Phepm0ej8CQ,noe Channel / さきゅばのえ - 新人VTuber!,Sakyuba Noe,Independents,,46700,186,https://yt3.ggpht.com/ytc/AKedOLSBlGhzWLgEh4HQKQ3MWY_fHbkX69uzFmxMWok95A=s800-c-k-c0x00ffffff-no-rj
UC2rIXE0D3Vb8kS48DQrW-Jg,Kokuri Ch.来音こくり,Kurune Kokuri,Axel-V,,31500,411,https://yt3.ggpht.com/nNvggsteJtCv_f6vKUXJYyUuiKuzMSr0K6kxM6Rfa1LyOMPw4OOOvaHZs93eApEV07eZ4LoKdw=s800-c-k-c0x00ffffff-no-rj
UC2Rr7mILebYLTjd38DNNUTw,Fairys Channel,Fairys,Independents,,129000,606,https://yt3.ggpht.com/ytc/AKedOLRmexvJQNKdb7DXYhJVw-UmpQ00wrhU2R5AlERh=s800-c-k-c0x00ffffff-no-rj
UC2yG-9ekUwTs8Q0yMSycMxA,Padko ch. 平平子 ,Padko,SquareLive,,50500,247,https://yt3.ggpht.com/u98cRKF1D3w41obrqQ9nEkfc20z-J45un2fNV3gEo_0usE9yktvoIf19bX02chL7nchulAAB=s800-c-k-c0x00ffffff-no-rj
UC2yM1hTd8WNSdeS-zrnvxhg,Setsuneko CH,Soyogi Setsune,Emoechi,,22600,44,https://yt3.ggpht.com/ytc/AKedOLSCoLoeR3FgjRvc1BW4iW8d9BYRcbkn1F7YNe8U=s800-c-k-c0x00ffffff-no-rj
UC36tM-mb6ve_OA3jPynxp7g,Emly Ch. 苓吃エムリィ,Rekui Emurii,GuildCQ,,6950,228,https://yt3.ggpht.com/HRHMo7vsEUtCPjYKT7-hgA9jFjId-TnOHVVkDyozTG4ocaBvYZeAQhUOmWmOM5zwY5rfZxmBFQ=s800-c-k-c0x00ffffff-no-rj
UC37QJeT8wHMoZlMasJ7CEbw,青道アカト / あおあか学園放送,Aomichi Akato,Independents,,8070,246,https://yt3.ggpht.com/p_KZwci3Fr3U8W7TQbYBikpiHaZO7GYGJE27VO7L7ierPczMDFYFECPesA9JeEEwZ1QP48g6V3E=s800-c-k-c0x00ffffff-no-rj
UC38hCsF3st1pBJBw8JnAu2g,すももチャンネル,Sumomo,Independents,,228000,1521,https://yt3.ggpht.com/ytc/AKedOLTkqLSOo_WNLT_xogCuHDC6C0yOTFy7NYZhnC607w=s800-c-k-c0x00ffffff-no-rj
UC3czs41x7HD5-nk_cZ-Eo3g,Mana Re.,Mana Renewal,Independents,,109000,153,https://yt3.ggpht.com/9_eWuCEMU-bGxaw7JJWkQMT-26_1mRQB7_D5yUUmg-gok83hwA4H6ELw6_5ikxo9z0YTEZr1fQ=s800-c-k-c0x00ffffff-no-rj
UC3IEz9Vohkw1PLZR7fx8zqQ,Aruru Gray Ch. アルル・グレイ【kawaii】,Aruru Gray,Production Kawaii,,7880,45,https://yt3.ggpht.com/7J-8U-QAMKXai9HTv0gla8CvNjkDeJDJDYzwgE6v36Gsp1RdrJpFblGaG113H535xjjVB-aQ5A=s800-c-k-c0x00ffffff-no-rj
UC3iwL9Yz8LcKkJsnLPevOTQ,のらきゃっとチャンネル,Nora Cat,Independents,,84100,437,https://yt3.ggpht.com/ytc/AKedOLRVqc_HPaXOfOyxNbuMaQ1CGRCNI5J_wr8OysxALQ=s800-c-k-c0x00ffffff-no-rj
UC3-jXrZXv-PQshpaTQpicPQ,のんちゃんねる【桜月花音】,Sakurazuki Kanon,Independents,,41500,631,https://yt3.ggpht.com/ytc/AKedOLTCFeG98ysQNeKqUeLB6U3FxIULkc0XOHH9tqHBDg=s800-c-k-c0x00ffffff-no-rj
UC3K7pmiHsNSx1y0tdx2bbCw,Tenma Ch. マエミ 天満,Tenma Maemi,Phase Connect,,27300,224,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj
UC3M6qo4pfbnqDJGEREpf-RA,アリス・ホワイトalice white,Alice White,Independents,,1580,0,https://yt3.ggpht.com/ytc/AKedOLR6j52frJ3gOy68mbF6pSzVNkaGlp0Nq0pCPbE8=s800-c-k-c0x00ffffff-no-rj
UC3ql_EU4JnaE3Rh3cqbHu6g,Kotoha,Kotoha,Independents,,151000,143,https://yt3.ggpht.com/ytc/AKedOLSka1qcidH2MmgO1Qt9NMkDTbNEYUdEX_FKll9N=s800-c-k-c0x00ffffff-no-rj
UC3Ruo_5doyu514PesWGvCAg,Aoi ch.,Fuji Aoi,Independents,,339000,582,https://yt3.ggpht.com/ytc/AKedOLROQJyYT1TDov4xitbZRHugke7LPqrS4wRkb6IL7g=s800-c-k-c0x00ffffff-no-rj-mo
UC3uoOH4N2F4T9FyAGDwM6Ow,琥珀ねね / Kohaku Nene,Kohaku Nene,La Peche Party,,70800,99,https://yt3.ggpht.com/ytc/AKedOLTNOGThnwhu8gBakdgfFzjIPG073jXT7lA0JD6J=s800-c-k-c0x00ffffff-no-rj
UC3uUvmAEpMb6Pqilssmyksg,星天ちゃんねる,Seiten Channel,Independents,,23500,244,https://yt3.ggpht.com/Ejat0AMYHPIa67oMLhFr-TkFiieGZV76YbAqY-f8AjtLvA7G7cErlyMeRy0VmBx_vxN0b8vrkYY=s800-c-k-c0x00ffffff-no-rj
UC3VN9h8fokwB2XURWHNcdWw,ヰ世界情緒 -ヰ世界電子通信部-,Isekaijouchou -Isekai Electronic Correspondence Department-,KAMITSUBAKI,,7410,1,https://yt3.ggpht.com/Z5N_caqYyyYo354IPphjMW3ovAirhDVZ3pFJ6jEQ8UuA_EChSl3IyQVZwjd9kZB9yfwbe1pG2g=s800-c-k-c0x00ffffff-no-rj
UC3vzVK_N_SUVKqbX69L_X4g,緋笠トモシカ - Tomoshika Hikasa -,Hikasa Tomoshika,VOMS,,170000,311,https://yt3.ggpht.com/ytc/AKedOLQ-5aOWd4OtW_r1ZsZcf7fp6gI8NUKPiFZ5mscy=s800-c-k-c0x00ffffff-no-rj
